nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
"Jasa Pengetikan Ulang JPG, PDF Ke DOC, EXCEL. Responsif Cepat 24 Jam (Bahasa Indonesia & English)",gigs,Penulisan & Penerjemahan,Jasa Pengetikan,pr********ta,"March 31, 2013, 9:25 AM","December 18, 2023, 12:23 PM",success,"December 18, 2023, 12:30 PM","243,512"
Kontes Desain Logo untuk Produk AMDK Merk Owell,contest,Desain Grafis & Branding,Desain Logo,yu******13,"October 16, 2023, 12:49 PM","December 18, 2023, 3:42 PM",success,"December 18, 2023, 9:52 PM","3,243,589"
Kontes Design Logo untuk Produk AMDK Merk Air-A,contest,Desain Grafis & Branding,Desain Logo,yu******13,"October 16, 2023, 12:49 PM","December 18, 2023, 3:45 PM",success,"December 18, 2023, 9:52 PM","3,243,923"
Penulisan atau Pembuatan Naskah Pidato,gigs,Penulisan & Penerjemahan,Penulisan Naskah,ri******56,"December 17, 2023, 12:48 PM","December 18, 2023, 4:33 PM",,"January 2, 1900, 12:00 AM",0
Translate guidebook bahasa inggris ke bahasa indonesia,private,,,am******68,"December 13, 2023, 10:16 PM","December 18, 2023, 5:24 PM",success,"December 18, 2023, 5:41 PM","292,656"
Tambahan Job Jasa Desain 3d Exterior Lighting,private,,,ha******87,"December 16, 2023, 1:43 PM","December 18, 2023, 5:44 PM",success,"December 18, 2023, 8:37 PM","3,133,700"
Edit 3 foto,gigs_custom_offer,,,lu******64,"December 17, 2023, 8:25 AM","December 18, 2023, 6:10 PM",success,"December 18, 2023, 7:16 PM","126,497"
Botol parfum,contest,Desain Grafis & Branding,Desain Produk,re******72,"December 18, 2023, 6:19 PM","December 18, 2023, 6:22 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,im******87,"December 18, 2023, 6:44 PM","December 18, 2023, 6:47 PM",,"January 2, 1900, 12:00 AM",0
Design Content Feed (Potrait) Instagram Carousel 5 Slide per Feed,public,,,nu*********sa,"March 26, 2022, 1:59 PM","December 18, 2023, 9:18 PM",success,"December 18, 2023, 9:19 PM","209,340"
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,si******53,"December 19, 2023, 12:44 AM","December 19, 2023, 12:46 AM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Logo untuk Perusahaan Trading,contest,Desain Grafis & Branding,Desain Logo,ad******80,"December 19, 2023, 8:22 AM","December 19, 2023, 9:00 AM",success,"December 19, 2023, 9:01 AM","2,577,742"
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,ia*******nx,"December 28, 2018, 7:41 PM","December 19, 2023, 10:13 AM",success,"December 19, 2023, 4:12 PM","354,192"
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,cu****fi,"April 17, 2018, 1:53 PM","December 19, 2023, 10:26 AM",success,"December 19, 2023, 10:27 AM","167,545"
Membuat 100 Short Video simpel Dari Video Mentah yang sudah disediakan,public,,,mr******23,"December 22, 2022, 3:19 PM","December 19, 2023, 11:03 AM",success,"December 19, 2023, 11:06 AM","208,962"
Job Desain Kaos,private,,,na**ai,"June 12, 2020, 11:08 PM","December 19, 2023, 11:15 AM",success,"December 19, 2023, 11:18 AM","313,719"
Kontes Desain Logo LIGHT ACADEMY,contest,Desain Grafis & Branding,Desain Logo,li******62,"December 19, 2023, 1:35 PM","December 19, 2023, 2:08 PM",success,"December 22, 2023, 1:18 PM","2,577,261"
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ri******75,"August 2, 2023, 11:06 AM","December 19, 2023, 3:18 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,ma******08,"December 19, 2023, 3:54 PM","December 19, 2023, 4:00 PM",,"January 2, 1900, 12:00 AM",0
(Package - PREMIUM) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,al******09,"December 19, 2023, 4:44 PM","December 19, 2023, 4:49 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,in******93,"December 19, 2023, 5:27 PM","December 19, 2023, 5:29 PM",,"January 2, 1900, 12:00 AM",0
Sukses bersama,contest,Desain Grafis & Branding,Desain Logo,ar******29,"December 19, 2023, 8:17 PM","December 19, 2023, 8:20 PM",,"January 2, 1900, 12:00 AM",0
"DESAIN POSTER - BALIHO CALEG ""SATU HARI JADI"" - Premium",gigs,Desain Grafis & Branding,Desain Banner/Billboard,di******67,"December 16, 2023, 5:23 PM","December 20, 2023, 7:23 AM",,"January 2, 1900, 12:00 AM",0
Desain Banner Digital untuk Web Banner/Banner Shopee/Tokopedia (1 HARI JADI) - Premium,gigs,Desain Grafis & Branding,Desain Banner/Billboard,di******67,"December 16, 2023, 5:23 PM","December 20, 2023, 7:24 AM",,"January 2, 1900, 12:00 AM",0
"Desain Merchandise seperti Goodie Bag/Gelas/Payung/Lainnya (1-2 Pilihan Desain, 1-6 Varian) - Premium",gigs,Desain Grafis & Branding,Desain Merchandise,di******67,"December 16, 2023, 5:23 PM","December 20, 2023, 7:24 AM",,"January 2, 1900, 12:00 AM",0
Decal Sticker Kendaraan - Premium,gigs,Desain Grafis & Branding,Desain Lainnya,di******67,"December 16, 2023, 5:23 PM","December 20, 2023, 7:25 AM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,zu*****96,"December 20, 2023, 9:07 AM","December 20, 2023, 9:19 AM",success,"December 20, 2023, 10:07 AM","179,703"
Jasa Pembuatan Icon untuk Aplikasi dan Aset Web - Plus,gigs,Desain Grafis & Branding,Desain Icon,ri*****06,"September 14, 2017, 11:43 AM","December 20, 2023, 10:18 AM",,"January 2, 1900, 12:00 AM",0
Jasa Pembuatan 9 Icon Custom,gigs_custom_offer,,,ri*****06,"September 14, 2017, 11:43 AM","December 20, 2023, 10:24 AM",success,"December 20, 2023, 1:44 PM","364,789"
Kontes Desain Logo untuk PT Insan Berkah Indonesia,contest,Desain Grafis & Branding,Desain Logo,kh*******el,"July 24, 2020, 2:09 PM","December 20, 2023, 11:25 AM",,"January 2, 1900, 12:00 AM",0
Google review,private,,,Si*****21,"November 13, 2023, 3:30 PM","December 20, 2023, 11:29 AM",success,"December 20, 2023, 11:29 AM","104,999"
(Package - PREMIUM) Desain 12-30 Konten IG & FB,package,Desain Grafis & Branding,Desain Feed Instagram,ch******16,"July 13, 2023, 1:29 PM","December 20, 2023, 12:26 PM",success,"December 20, 2023, 12:28 PM","2,954,947"
"Character Craft Studio, Membuat Maskot dan Karakter yang Berkesan",gigs,Desain Grafis & Branding,Desain Maskot/Karakter,as******26,"December 20, 2023, 11:00 AM","December 20, 2023, 1:09 PM",success,"December 20, 2023, 1:12 PM","26,010"
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,mi******74,"December 20, 2023, 1:32 PM","December 20, 2023, 1:38 PM",success,"December 20, 2023, 1:54 PM","527,818"
Sribu Business Lead Generation,package,Desain Grafis & Branding,Desain UI/UX,al******45,"September 27, 2023, 10:46 AM","December 20, 2023, 1:41 PM",success,"December 20, 2023, 1:44 PM","5,994,000"
Adaptasi Desain ke dalam Kemasan Proyek 10,private,,,Sa********01,"January 30, 2023, 8:17 AM","December 20, 2023, 2:08 PM",success,"December 28, 2023, 10:17 AM","2,089,338"
(Package - BASIC) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,na******70,"December 20, 2023, 2:18 PM","December 20, 2023, 2:26 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Logo untuk Steam Sterilized System,contest,Desain Grafis & Branding,Desain Logo,al******45,"September 27, 2023, 10:46 AM","December 20, 2023, 2:36 PM",success,"December 23, 2023, 11:04 PM","2,411,177"
Sribu Business Lead Generation,package,Web & Pemrograman,Aplikasi Mobile,tu************qy,"July 15, 2022, 8:48 AM","December 20, 2023, 4:04 PM",success,"December 20, 2023, 4:05 PM","9,990,000"
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,kh*******el,"July 24, 2020, 2:09 PM","December 20, 2023, 4:39 PM",success,"December 20, 2023, 5:20 PM","527,755"
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,Co*****68,"December 20, 2023, 8:31 AM","December 20, 2023, 4:48 PM",success,"December 20, 2023, 4:50 PM","167,749"
(Package - PREMIUM) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,yo*******at,"February 5, 2021, 11:14 PM","December 20, 2023, 5:22 PM",success,"December 21, 2023, 4:51 PM","1,161,153"
"Jasa desain sosial media dan banner untuk feed IG, FB ads dan E-commerce - Basic",gigs,Desain Grafis & Branding,Desain Feed Instagram,CA************TS,"November 27, 2023, 1:35 PM","December 20, 2023, 9:16 PM",,"January 2, 1900, 12:00 AM",0
"Jasa desain banner, roll banner, backdrop, signage, billboard, poster & media promosi lainnya.",gigs,Desain Grafis & Branding,Desain Banner/Billboard,CA************TS,"November 27, 2023, 1:35 PM","December 20, 2023, 10:53 PM",success,"December 20, 2023, 10:58 PM","303,805"
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,in******06,"December 20, 2023, 11:17 PM","December 20, 2023, 11:22 PM",,"January 2, 1900, 12:00 AM",0
Desain Mascot Value Perusahaan Konstruksi,private,,,ft**99,"September 8, 2022, 4:33 PM","December 21, 2023, 3:15 PM",success,"December 21, 2023, 4:17 PM","679,689"
Logo 40 Tahun Perusahaan Konstruksi,private,,,ft**99,"September 8, 2022, 4:33 PM","December 21, 2023, 3:16 PM",success,"December 21, 2023, 4:17 PM","1,566,970"
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,In*****11,"September 30, 2019, 11:09 AM","December 21, 2023, 4:27 PM",success,"December 21, 2023, 4:29 PM","354,332"
Kripik pisang coklat,contest,Desain Grafis & Branding,Desain Label,dh******17,"December 21, 2023, 1:17 PM","December 21, 2023, 4:35 PM",,"January 2, 1900, 12:00 AM",0
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,fi******81,"December 21, 2023, 3:57 PM","December 21, 2023, 4:48 PM",success,"December 21, 2023, 8:45 PM","101,892"
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,bu******77,"December 21, 2023, 4:48 PM","December 21, 2023, 4:51 PM",success,"December 21, 2023, 4:54 PM","179,626"
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,bu******77,"December 21, 2023, 4:48 PM","December 21, 2023, 4:57 PM",success,"December 21, 2023, 5:03 PM","152,622"
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,yo******48,"December 21, 2023, 7:22 PM","December 21, 2023, 7:26 PM",,"January 2, 1900, 12:00 AM",0
"Riset tempat makan di area Bali, Jogja, Surabaya, dan Malang",public,,,su******93,"October 4, 2023, 9:08 AM","December 21, 2023, 10:35 PM",success,"December 22, 2023, 9:11 AM","156,749"
"Jasa Edit Foto : Ganti / Hapus Background, Koreksi Warna, Dan Lainnya",gigs,"Video, Fotografi & Audio",Edit Foto,lu******64,"December 17, 2023, 8:25 AM","December 21, 2023, 11:22 PM",,"January 2, 1900, 12:00 AM",0
Mencari Developer untuk Connect API dengan Supplier Baru - Platform Top Up Gaming,public,,,vo******95,"December 5, 2023, 11:57 AM","December 22, 2023, 1:18 PM",success,"December 22, 2023, 1:22 PM","679,684"
Job Pembuatan Desain Label,private,,,ih******84,"December 22, 2023, 8:43 AM","December 22, 2023, 1:33 PM",,"January 2, 1900, 12:00 AM",0
Pembuatan Game Menggunakan RPG Maker MV,gigs,Web & Pemrograman,Pembuatan Game,mi******40,"December 22, 2023, 1:40 PM","December 22, 2023, 1:42 PM",,"January 2, 1900, 12:00 AM",0
Kalender layout Mizan amanah 28 halaman,private,,,ta******54,"July 9, 2023, 8:09 PM","December 22, 2023, 2:20 PM",success,"December 22, 2023, 3:33 PM","2,715,714"
Kontes Design Logo Untuk Industri Bisnis Emas,contest,Desain Grafis & Branding,Desain Logo,ma******07,"December 22, 2023, 12:38 PM","December 22, 2023, 2:43 PM",success,"December 22, 2023, 3:50 PM","4,221,741"
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,ri*****12,"December 22, 2023, 1:28 PM","December 22, 2023, 2:53 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Kemasan untuk Produk bahan bangunan (Cat),contest,Desain Grafis & Branding,Desain Kemasan,ri******36,"November 29, 2023, 9:29 AM","December 22, 2023, 3:07 PM",,"January 2, 1900, 12:00 AM",0
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,ri*****12,"December 22, 2023, 1:28 PM","December 22, 2023, 3:42 PM",success,"December 22, 2023, 4:13 PM","202,813"
Design Logo 1 Hari jadi,gigs,Desain Grafis & Branding,Desain Logo,mi******40,"December 22, 2023, 1:40 PM","December 22, 2023, 4:19 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Indonesian Halal Food Festival 2024,contest,Desain Grafis & Branding,Desain Logo,ch***********ne,"November 9, 2021, 7:09 PM","December 22, 2023, 5:50 PM",success,"December 22, 2023, 5:56 PM","2,688,108"
"Jasa Edit Foto : Ganti / Hapus Background, Koreksi Warna, Dan Lainnya",gigs,"Video, Fotografi & Audio",Edit Foto,lu******64,"December 17, 2023, 8:25 AM","December 23, 2023, 9:53 AM",success,"December 23, 2023, 9:54 AM","86,902"
DIBUTUHKAN INTERIOR DESIGNER RUANG KELUARGA MRLN,public,,,vi****ie,"October 27, 2020, 8:51 PM","December 23, 2023, 11:07 AM",success,"December 23, 2023, 11:08 AM","731,562"
"Desain Icon untuk web, mobile, dan buble highlight instagram",gigs,Desain Grafis & Branding,Desain Icon,co******28,"December 23, 2023, 8:30 AM","December 23, 2023, 11:40 AM",success,"December 23, 2023, 11:47 AM","162,056"
Design Kemasan Cup Macaroni Cuck untuk Menu Fry Dan Menu Kuah,contest,Desain Grafis & Branding,Desain Kemasan,gi*******02,"March 2, 2021, 11:44 AM","December 23, 2023, 12:24 PM",success,"December 23, 2023, 12:25 PM","3,821,241"
(Package - PREMIUM) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,gi*******02,"March 2, 2021, 11:44 AM","December 23, 2023, 12:50 PM",success,"December 23, 2023, 1:21 PM","1,161,086"
Design product untuk tableware dengan tema ramadhan,public,,,bi****ar,"April 29, 2021, 1:21 PM","December 23, 2023, 1:48 PM",success,"December 23, 2023, 1:49 PM","522,460"
(Package - PLUS) Desain Banner untuk Spanduk/Roll Banner/Billboard (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Banner/Billboard,ba******71,"December 23, 2023, 1:38 PM","December 23, 2023, 2:00 PM",success,"December 23, 2023, 2:01 PM","527,972"
"Jasa Edit Foto : Ganti / Hapus Background, Koreksi Warna, Dan Lainnya",gigs,"Video, Fotografi & Audio",Edit Foto,lu******64,"December 17, 2023, 8:25 AM","December 23, 2023, 2:37 PM",success,"December 23, 2023, 2:38 PM","132,240"
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,Sa*******ss,"December 23, 2023, 2:24 PM","December 23, 2023, 2:47 PM",success,"December 23, 2023, 2:48 PM","167,585"
Buat tampipan menarik di platfon,private,,,bl******86,"December 21, 2023, 5:21 PM","December 23, 2023, 4:43 PM",success,"December 23, 2023, 5:34 PM","1,253,596"
(Package - BASIC) Input Data di Excel/Spreadsheet (100-1000 Baris),package,Penulisan & Penerjemahan,Input Data di Excel,aw******42,"December 24, 2023, 7:01 AM","December 24, 2023, 7:09 AM",,"January 2, 1900, 12:00 AM",0
Logo iklan,contest,Desain Grafis & Branding,Desain Kemasan,al******05,"December 24, 2023, 7:51 AM","December 24, 2023, 7:55 AM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Logo untuk Produk Semen,contest,Desain Grafis & Branding,Desain Logo,ta*******04,"December 18, 2023, 2:11 PM","December 24, 2023, 11:07 AM",success,"December 24, 2023, 11:09 AM","2,910,494"
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,ki******11,"December 24, 2023, 12:12 PM","December 24, 2023, 12:19 PM",success,"December 24, 2023, 7:11 PM","71,028"
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ab******44,"December 24, 2023, 1:17 PM","December 24, 2023, 1:19 PM",success,"December 24, 2023, 1:24 PM","179,878"
(Package - BASIC) Penulisan Deskripsi 50-300 Produk (Indonesia),package,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,ga******65,"December 24, 2023, 6:35 PM","December 24, 2023, 6:45 PM",,"January 2, 1900, 12:00 AM",0
Translate guidebook bahasa inggris ke bahasa indonesia,private,,,am******68,"December 13, 2023, 10:16 PM","December 24, 2023, 8:52 PM",success,"December 25, 2023, 3:57 PM","553,669"
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Inggris),package,Penulisan & Penerjemahan,Penulisan Blog & Article,gh******12,"December 25, 2023, 11:07 AM","December 25, 2023, 11:08 AM",,"January 2, 1900, 12:00 AM",0
Job Desain Logo Produk Steak Ayam,private,,,al******90,"January 5, 2021, 2:51 PM","December 25, 2023, 3:13 PM",success,"December 26, 2023, 7:12 AM","522,853"
Job Desain Ucapan Natal,private,,,ni***ay,"January 27, 2020, 11:39 AM","December 25, 2023, 3:19 PM",success,"December 25, 2023, 3:21 PM","522,342"
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,ra****30,"December 25, 2023, 3:25 PM","December 25, 2023, 3:55 PM",,"January 2, 1900, 12:00 AM",0
Penulisan Deskripsi Produk Bahasa Indonesia,gigs,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,al******86,"December 23, 2023, 10:55 PM","December 25, 2023, 6:46 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Kemasan untuk Produk Cat,contest,Desain Grafis & Branding,Desain Kemasan,ri******36,"November 29, 2023, 9:29 AM","December 26, 2023, 10:30 AM",success,"December 26, 2023, 3:06 PM","5,762,726"
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,ir******48,"December 26, 2023, 1:12 PM","December 26, 2023, 1:20 PM",,"January 2, 1900, 12:00 AM",0
Job Pembuatan Desain untuk Konten,private,,,an******jo,"September 10, 2021, 9:02 PM","December 26, 2023, 1:56 PM",success,"December 26, 2023, 2:46 PM","157,637"
Desain Logo Profesional UntukMerek Produk dan Bisnis Anda,gigs,Desain Grafis & Branding,Desain Logo,ir******48,"December 26, 2023, 1:12 PM","December 26, 2023, 2:30 PM",success,"December 26, 2023, 4:49 PM","354,126"
Optimasi Google Maps,gigs,Pemasaran & Periklanan,Optimasi Google Maps,nu******24,"December 26, 2023, 2:21 PM","December 26, 2023, 2:32 PM",success,"December 26, 2023, 2:33 PM","303,510"
(Package - PREMIUM) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,ve******98,"December 26, 2023, 3:08 PM","December 26, 2023, 3:18 PM",,"January 2, 1900, 12:00 AM",0
pembuatan logo brand kuliner,public,,,pa*********au,"December 25, 2023, 8:41 AM","December 26, 2023, 3:58 PM",success,"December 27, 2023, 12:14 PM","522,963"
Landing Page Premium Murah,gigs,Web & Pemrograman,Pembuatan Website,Si*****21,"November 13, 2023, 3:30 PM","December 26, 2023, 3:59 PM",success,"December 26, 2023, 4:32 PM","506,089"
(Package - BASIC) Pembuatan Akun Marketplace Shopee/ Tokopedia/ Lainnya (5-15 SKU),package,Pemasaran & Periklanan,Ecommerce Marketing,ra******29,"December 26, 2023, 4:32 PM","December 26, 2023, 4:34 PM",,"January 2, 1900, 12:00 AM",0
"DESAIN LOGO UMKM. INDUSTRI MAKANAN dan MINUMAN, RESTORAN & CAFE",gigs,Desain Grafis & Branding,Desain Logo,iv******29,"December 26, 2023, 3:54 PM","December 26, 2023, 4:36 PM",success,"December 26, 2023, 4:37 PM","182,574"
Snack Gurih,contest,Desain Grafis & Branding,Desain Kemasan,ri******81,"December 26, 2023, 11:42 PM","December 26, 2023, 11:57 PM",,"January 2, 1900, 12:00 AM",0
