nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
2K - 3K Followers Instagram INDO Aktif Real Garansi,gigs,Pemasaran & Periklanan,Followers Instagram,Sy****11,2024-09-05 00:40:00,2024-09-20 10:02:00,,2024-09-20 10:02:00,100089
Review Ulasan Google Maps / Gmaps,gigs,Pemasaran & Periklanan,Review Google Maps,ad******zp,2024-09-20 11:02:00,2024-09-20 11:05:00,,2024-09-20 11:05:00,100090
Jasa Editing Foto dan Gambar Photoshop,gigs,Desain Grafis & Branding,Edit Gambar & Photoshop,hr**ki,2019-09-05 16:11:00,2024-09-20 12:03:00,,2024-09-20 12:03:00,100125
Jasa Editing Video Konten,gigs,"Video, Fotografi & Audio",Edit Video,ca**********to,2024-09-20 12:08:00,2024-09-20 12:12:00,,2024-09-20 12:13:00,202200
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Va********10,2024-09-20 12:42:00,2024-09-20 14:06:00,,2024-09-20 14:07:00,419525
Jasa Tambah Followers Shopee Permanen,gigs,Pemasaran & Periklanan,Kelola Marketplace,ye******23,2020-04-07 22:38:00,2024-09-20 15:45:00,,2024-09-20 15:45:00,100116
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,In*******wi,2024-09-20 15:52:00,2024-09-20 18:07:00,,2024-09-20 18:07:00,100096
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,In*******wi,2024-09-20 15:52:00,2024-09-20 18:08:00,,2024-09-20 18:08:00,100120
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,In*******wi,2024-09-20 15:52:00,2024-09-20 18:08:00,,2024-09-20 18:08:00,100149
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,In*******wi,2024-09-20 15:52:00,2024-09-20 18:12:00,,2024-09-20 18:12:00,100091
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ko******88,2024-09-20 21:52:00,2024-09-20 22:03:00,,2024-09-20 22:03:00,100164
Design Logo dan lainnya utk perusahaan baru,contest,Desain Grafis & Branding,Desain Logo,he******ka,2016-12-10 05:19:00,2024-09-21 02:05:00,,2024-09-21 02:05:00,4931290
kontes desain logo perusahaan yang bergerak di bidang transportasi batu bara,contest,Desain Grafis & Branding,Desain Logo,VI*****78,2024-09-20 16:54:00,2024-09-21 17:19:00,,2024-09-21 17:19:00,4265250
Bubble tea,contest,Desain Grafis & Branding,Desain Poster,qo*********er,2024-09-21 17:38:00,2024-09-21 18:13:00,,2024-09-21 18:13:00,1599467
Translate Dokumen Inggris-Indonesia (Non-Sworn),gigs,Penulisan & Penerjemahan,Terjemahan,Ab*********if,2024-04-27 14:19:00,2024-09-21 20:06:00,,2024-09-21 20:06:00,100118
Desain kemasan skincare spray instan whitening tone up,contest,Desain Grafis & Branding,Desain Kemasan,ar****10,2024-09-20 17:20:00,2024-09-21 22:13:00,,2024-09-21 22:13:00,3732142
"Edit Audio (Enchancer,podcast,ETC)edit foto/vidio",contest,Desain Grafis & Branding,Desain Logo,dh*****01,2024-09-21 22:04:00,2024-09-21 22:21:00,,2024-09-21 22:21:00,4931201
desain poster produk minuman,contest,Desain Grafis & Branding,Desain Poster,qo*********er,2024-09-21 17:38:00,2024-09-21 23:55:00,,2024-09-21 23:55:00,1599450
kontes desain logo untuk perusahaan yang bergerak di bidang transportasi batu bara,contest,Desain Grafis & Branding,Desain Logo,VI*****78,2024-09-20 16:54:00,2024-09-22 09:09:00,,2024-09-22 09:09:00,4931283
Kontes Desain Logo Perusahaan Makanan dan Minuman,contest,Desain Grafis & Branding,Desain Logo,ca*******wa,2024-09-22 11:31:00,2024-09-22 12:04:00,,2024-09-22 12:04:00,3442750
Mendengar Curhat Online Tanpa Kritik,gigs,Konsultasi,Curhat Online,Fa********..,2024-09-22 12:17:00,2024-09-22 12:21:00,,2024-09-22 12:21:00,151650
KONTES DESIGN LOGO UNTUK PERUSAHAAN FMCG,contest,Desain Grafis & Branding,Desain Logo,an********27,2024-09-22 16:04:00,2024-09-22 16:29:00,,2024-09-22 16:29:00,2665801
KONTES DESIGN LOGO PERUSAHAAN FMCG,contest,Desain Grafis & Branding,Desain Logo,an********27,2024-09-22 16:04:00,2024-09-22 16:33:00,,2024-09-22 16:33:00,2665766
Desain Website WordPress dengan Elementor,gigs,Desain Grafis & Branding,Desain Website,Ku****-1,2024-09-22 19:24:00,2024-09-22 20:23:00,,2024-09-22 20:23:00,686561
TIDAK BAYAR,contest,Desain Grafis & Branding,Desain Logo,te******26,2024-01-08 15:53:00,2024-09-23 08:53:00,,2024-09-23 08:53:00,2772380
Kontes Desain Logo untuk Perusahaan Alat Kesehatan,contest,Desain Grafis & Branding,Desain Logo,ka****li,2024-02-12 08:48:00,2024-09-23 09:24:00,,2024-09-23 09:24:00,1788512
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,ul*******ni,2024-09-23 19:27:00,2024-09-23 20:22:00,,2024-09-23 20:22:00,151725
Komentar Youtube Real akun indonesia dan Permanen,gigs,Pemasaran & Periklanan,Komentar YouTube,Ja****************sa,2024-09-23 23:44:00,2024-09-23 23:47:00,,2024-09-23 23:47:00,100156
Logo Premium by Dodpop8,package,Desain Grafis & Branding,Desain Logo,si*by,2016-05-03 11:16:00,2024-09-24 14:02:00,,2024-09-24 14:02:00,2110615
Logo Premium by Q.u.e.e.N,package,Desain Grafis & Branding,Desain Logo,fu*************nt,2024-07-14 12:59:00,2024-09-24 14:36:00,,2024-11-18 13:38:00,1583000
Logo Premium by Q.u.e.e.N,package,Desain Grafis & Branding,Desain Logo,fu*************nt,2024-07-14 12:59:00,2024-09-24 14:38:00,,2024-11-18 13:38:00,1583032
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,fu*************nt,2024-07-14 12:59:00,2024-09-24 14:47:00,,2024-11-18 13:38:00,12145
Logo Premium by Q.u.e.e.N,package,Desain Grafis & Branding,Desain Logo,fu*************nt,2024-07-14 12:59:00,2024-09-24 15:08:00,,2024-11-18 13:38:00,1583039
"Video Editor Reels, Short, Tiktok",gigs,"Video, Fotografi & Audio",Video Social Media,wh******99,2024-08-05 10:26:00,2024-09-24 15:51:00,,2024-09-24 15:52:00,101100
Jasa Komentar Youtube Permanen,gigs,Pemasaran & Periklanan,Komentar YouTube,Ja****************sa,2024-09-23 23:44:00,2024-09-24 18:39:00,,2024-09-24 18:39:00,100137
desain baju,contest,Desain Grafis & Branding,Desain Baju,29*********06,2024-09-24 18:48:00,2024-09-24 18:59:00,,2024-09-24 18:59:00,2665823
"(Dijamin Original) Jasa Desain logo Original, Bukan template.",gigs,Desain Grafis & Branding,Desain Logo,Sy******ee,2024-09-22 03:21:00,2024-09-25 06:43:00,,2024-09-25 06:43:00,252797
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ro***********to,2024-09-25 08:16:00,2024-09-25 08:19:00,,2024-09-25 08:19:00,100093
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,Sa***********oR,2024-09-09 03:03:00,2024-09-25 09:39:00,,2024-09-25 09:39:00,303340
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,Sa***********oR,2024-09-09 03:03:00,2024-09-25 09:44:00,,2024-09-25 09:44:00,303357
"(Dijamin Original) Jasa Desain logo Original, Bukan template.",gigs,Desain Grafis & Branding,Desain Logo,As****ya,2024-09-25 08:47:00,2024-09-25 10:35:00,,2024-09-25 10:35:00,252823
Jasa View Youtube Permanen,gigs,Pemasaran & Periklanan,Views YouTube,Wi******75,2024-09-24 17:19:00,2024-09-25 12:32:00,,2024-09-25 12:32:00,100114
Desain Landing Page Website Sederhana,gigs,Desain Grafis & Branding,Desain Landing Page,Li*******ti,2024-09-25 14:04:00,2024-09-25 14:16:00,,2024-09-25 14:16:00,101100
Quality Assurance for Web Applications,gigs,Web & Pemrograman,Quality Assurance (QA),ra*********d2,2024-08-26 09:25:00,2024-09-25 14:57:00,,2024-10-28 13:22:00,3931758
Desain Poster,gigs,Desain Grafis & Branding,Desain Poster,it***********ss,2024-09-25 15:50:00,2024-09-25 15:58:00,,2024-09-25 15:58:00,100126
Review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,Ni*********ry,2024-09-25 15:53:00,2024-09-25 16:52:00,,2024-09-25 16:53:00,100089
"Jasa Traffic Website 3000/hari! Visitor Unik Indonesia, Aman Adsense & SEO Optimal",gigs,Pemasaran & Periklanan,SEO (Search Engine Optimization),Ch********77,2024-09-23 16:25:00,2024-09-25 17:16:00,,2024-09-25 17:16:00,303352
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,ku****ma,2024-09-25 19:10:00,2024-09-25 20:12:00,,2024-09-25 20:13:00,100114
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,ku****ma,2024-09-25 19:10:00,2024-09-25 20:17:00,,2024-09-25 20:19:00,100089
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,ku****ma,2024-09-25 19:10:00,2024-09-25 20:21:00,,2024-09-25 20:21:00,100089
Paket Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,Ma*******ya,2024-09-26 01:02:00,2024-09-26 01:13:00,,2024-09-26 01:13:00,758308
All-in-One Digital Marketing,gigs,Pemasaran & Periklanan,Digital Marketing,Sr************nt,2024-09-26 10:05:00,2024-09-26 11:50:00,,2024-09-27 19:15:00,7885841
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Dz****er,2024-09-26 11:40:00,2024-09-26 12:10:00,,2024-09-26 12:10:00,101170
Packaging Design by apriyadi92,package,Desain Grafis & Branding,Desain Kemasan,fu*************nt,2024-07-14 12:59:00,2024-09-26 13:35:00,,2024-11-18 13:37:00,1899604
Kalender Meja + Dinding,gigs_custom_offer,,,nu*****11,2024-08-13 12:04:00,2024-09-26 13:51:00,,2024-09-26 13:51:00,2325361
Perbaikan Bug (Bug Fixing),gigs,Web & Pemrograman,Perbaikan Bug,ni*****17,2024-09-26 08:32:00,2024-09-26 14:08:00,,2024-09-26 14:08:00,606665
Perbaikan Bug (Bug Fixing),gigs,Web & Pemrograman,Perbaikan Bug,ni*****17,2024-09-26 08:32:00,2024-09-26 14:11:00,,2024-09-26 14:11:00,606669
"Banner, Roll Banner, Backdrop, Billboard, & Other Promotional Media Design",gigs,Desain Grafis & Branding,Desain Banner/Billboard,te*****45,2024-09-03 09:52:00,2024-09-26 15:22:00,,2024-09-26 15:22:00,505500
Architecture Interior design 3D Rendering,gigs,Desain Grafis & Branding,3D & Perspektif,te*****45,2024-09-03 09:52:00,2024-09-26 15:28:00,,2024-09-26 15:33:00,909900
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,aq******za,2024-05-31 12:21:00,2024-09-26 16:47:00,,2024-09-26 16:47:00,289152
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,se*********45,2024-09-26 21:47:00,2024-09-26 21:58:00,,2024-09-26 22:02:00,160844
"Jasa Penulisan Artikel Jurnal (SINTA 2,3,4,5 dan Internasional)",gigs,Penulisan & Penerjemahan,Publikasi Jurnal,Ha*******01,2024-09-27 05:49:00,2024-09-27 06:33:00,,2024-09-27 06:33:00,1516543
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ar********ih,2024-09-27 14:27:00,2024-09-27 14:32:00,,2024-09-27 14:32:00,100156
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ar********ih,2024-09-27 14:27:00,2024-09-27 14:35:00,,2024-09-27 14:35:00,100165
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ar********ih,2024-09-27 14:27:00,2024-09-27 14:39:00,,2024-09-27 14:39:00,100092
Voice Over Professional Berkualitas! Indonesia-English. Dubber / Voice Over By Devara,gigs,"Video, Fotografi & Audio",Voice Over,ir**********88,2024-09-27 14:35:00,2024-09-27 14:43:00,,2024-09-27 14:43:00,252821
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ka****fa,2024-09-27 16:07:00,2024-09-27 16:13:00,,2024-09-27 18:05:00,100089
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ka****fa,2024-09-27 16:07:00,2024-09-27 18:15:00,,2024-09-27 18:15:00,100108
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,wi*********04,2024-09-26 14:04:00,2024-09-27 18:26:00,,2024-09-27 18:28:00,151650
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,pu********54,2024-09-27 18:47:00,2024-09-27 18:49:00,,2024-09-27 18:54:00,151650
Terjemahan Tersumpah (Sworn) Indonesia><English,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,Ra******us,2024-09-27 07:49:00,2024-09-27 20:52:00,,2024-09-27 20:52:00,171940
Pemberian Review untuk semua Ecommerce Lokal,gigs,Pemasaran & Periklanan,Tambah Review,by*****ee,2024-09-28 01:28:00,2024-09-28 01:40:00,,2024-09-28 01:40:00,100089
Kontes Desain Baju Kaos Hi Steel,contest,Desain Grafis & Branding,Desain Baju,hi*******do,2024-08-20 11:58:00,2024-09-28 08:57:00,,2024-09-28 08:57:00,383321
Desain Logo Merek Pakaian,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,2024-02-11 16:18:00,2024-09-28 11:49:00,,2024-09-28 11:49:00,100105
Desain Logo Keren dan Murah,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,2024-02-11 16:18:00,2024-09-28 12:03:00,,2024-09-28 12:03:00,100089
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,pu********54,2024-09-27 18:47:00,2024-09-28 14:19:00,,2024-09-28 15:02:00,151650
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,Ip*******ng,2024-09-28 14:47:00,2024-09-28 14:50:00,,2024-09-28 14:50:00,151681
Jasa Surveyor (Survey Langsung) Riset Pasar Berbagai Produk Area Batam,gigs,Pemasaran & Periklanan,Riset Pasar,He*******94,2024-09-28 17:09:00,2024-09-28 17:15:00,,2024-09-28 17:15:00,303316
(Profesional) Desain Logo UMKM,gigs,Desain Grafis & Branding,Desain Logo,jo*********mo,2024-09-28 17:09:00,2024-09-28 17:44:00,,2024-09-28 17:44:00,707783
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Zh*****oy,2024-09-28 22:31:00,2024-09-28 22:35:00,,2024-09-28 22:35:00,100170
Follower Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,wi********di,2024-09-28 22:47:00,2024-09-28 22:51:00,,2024-09-28 22:54:00,101100
Kontes logo perusahaan kue dan minuman,contest,Desain Grafis & Branding,Desain Logo,Ud****oo,2024-09-29 10:41:00,2024-09-29 12:32:00,,2024-09-29 12:32:00,2665780
Kontes Design Logo perusahaan/ toko Kue dan Minuman,contest,Desain Grafis & Branding,Desain Logo,Ud****oo,2024-09-29 10:41:00,2024-09-29 12:59:00,,2024-09-29 12:59:00,2665840
Kontes Desain Logo untuk Cafe / Toko Kue dan Coffee,contest,Desain Grafis & Branding,Desain Logo,Ud****oo,2024-09-29 10:41:00,2024-09-29 16:00:00,,2024-09-29 16:00:00,222039
jual baju dengan harga murah,contest,Desain Grafis & Branding,Desain Baju,gn****77,2024-09-29 21:37:00,2024-09-29 22:03:00,,2024-09-29 22:03:00,2665829
Tambah Followers Tiktok,gigs,Pemasaran & Periklanan,Followers TikTok,ah********01,2024-05-24 18:06:00,2024-09-29 22:07:00,,2024-09-29 22:07:00,454975
Kontes Desain Logo untuk Kiinik Kecantikan,contest,Desain Grafis & Branding,Desain Logo,ay******87,2024-09-30 14:24:00,2024-09-30 14:41:00,,2024-09-30 14:41:00,2665839
Kontes Desain Logo untuk Kiinik Kecantikan,contest,Desain Grafis & Branding,Desain Logo,ay******87,2024-09-30 14:24:00,2024-09-30 14:41:00,,2024-09-30 14:41:00,2665784
Paket Desain Kemasan Premium by SribuPRO,gigs_custom_offer,,,wa*********as,2024-06-25 10:25:00,2024-09-30 16:10:00,,2024-09-30 16:28:00,1819862
Paket Desain Kemasan Premium by SribuPRO,gigs_custom_offer,,,wa*********as,2024-06-25 10:25:00,2024-09-30 16:28:00,,2024-09-30 17:15:00,1816291
YOUTUBE ADS,gigs_custom_offer,,,cs******44,2024-08-29 09:49:00,2024-09-30 16:55:00,,2024-10-02 11:34:00,1314380
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,nu******59,2024-01-09 11:06:00,2024-09-30 17:11:00,,2024-09-30 17:11:00,303382
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,BA****66,2024-09-30 18:21:00,2024-09-30 18:32:00,,2024-09-30 18:32:00,100185
Live Streaming Profesional | Multi Platform (FREE KONTEN VIDEO),gigs,"Video, Fotografi & Audio",Live Streaming,De***********EL,2024-10-01 05:48:00,2024-10-01 05:52:00,,2024-10-01 05:52:00,151723
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,No****23,2024-10-01 05:49:00,2024-10-01 06:12:00,,2024-10-01 06:15:00,100089
Jasa Pembuatan Artikel Blog SEO Berkualitas,gigs,Penulisan & Penerjemahan,Penulisan Blog & Article,El*********gi,2024-10-01 08:43:00,2024-10-01 08:51:00,,2024-10-01 08:51:00,101173
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,El*********gi,2024-10-01 08:43:00,2024-10-01 08:54:00,,2024-10-01 08:55:00,101100
Kontes Design Logo & Stationery PT. Hutama Gemilang Indonesia ( HEMINDO),contest,Desain Grafis & Branding,Desain Logo & Stationery,de**********ra,2024-08-26 09:51:00,2024-10-01 09:35:00,,2024-10-01 09:35:00,10373739
Kontes Design Logo & Stationery PT. Hutama Gemilang Indonesia (HEMINDO),contest,Desain Grafis & Branding,Desain Logo & Stationery,de**********ra,2024-08-26 09:51:00,2024-10-01 09:49:00,,2024-10-01 09:51:00,10788648
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,fi****87,2024-10-01 10:56:00,2024-10-01 10:59:00,,2024-10-01 10:59:00,202213
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,fi****87,2024-10-01 10:56:00,2024-10-01 11:02:00,,2024-10-01 11:02:00,202200
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,ti*******at,2024-10-01 11:05:00,2024-10-01 11:19:00,,2024-10-01 11:19:00,151650
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,FA*****OD,2024-10-01 12:28:00,2024-10-01 12:32:00,,2024-10-01 12:32:00,100089
Jasa Views Tiktok Permanen,gigs,Pemasaran & Periklanan,Like TikTok,yu******18,2024-02-27 14:23:00,2024-10-01 13:08:00,,2024-10-01 13:08:00,100089
"Jasa Penulisan Artikel Berkualitas, Cepat dan Akurat",gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,po**an,2016-07-22 17:39:00,2024-10-01 13:32:00,,2024-10-01 13:32:00,100167
Jasa Review Dan Ulasan Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,Ya****aa,2024-10-01 13:31:00,2024-10-01 13:35:00,,2024-10-01 13:35:00,909900
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,vi*******ri,2024-10-01 18:00:00,2024-10-01 18:02:00,,2024-10-01 18:02:00,178745
Jasa Review Dan Ulasan Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,wa******ki,2024-10-01 20:13:00,2024-10-01 20:19:00,,2024-10-01 20:19:00,909954
"""Haii, Tidak apa-apa untuk bercerita""",gigs,Konsultasi,Curhat Online,wa******ki,2024-10-01 20:13:00,2024-10-01 20:24:00,,2024-10-01 20:24:00,105144
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,uh*****ek,2024-10-01 20:29:00,2024-10-01 20:35:00,,2024-10-01 20:35:00,151650
brosur jualan seperti minuman makanan dan dll,contest,Desain Grafis & Branding,Desain Brosur/Flyer,Yu************na,2024-10-01 21:34:00,2024-10-01 21:49:00,,2024-10-01 21:50:00,5331501
iyaaa,contest,Desain Grafis & Branding,Desain Baju,Yu************na,2024-10-01 21:34:00,2024-10-01 21:56:00,,2024-10-01 21:59:00,2772380
membuat kemasan esteh,contest,Desain Grafis & Branding,Desain Kemasan,re**********21,2024-10-01 23:03:00,2024-10-01 23:12:00,,2024-10-01 23:12:00,3732139
Follower Instagram Indonesia Real & Aktif Tertarget,gigs,Pemasaran & Periklanan,Followers Instagram,Ro****eh,2024-06-20 02:41:00,2024-10-02 02:51:00,,2024-10-02 02:51:00,161770
kontes desain logo brand,contest,Desain Grafis & Branding,Desain Logo,su****ii,2024-10-02 04:45:00,2024-10-02 05:06:00,,2024-10-02 05:16:00,2776750
kontes desain label perusahan minuman,contest,Desain Grafis & Branding,Desain Label,in********tr,2024-10-02 06:46:00,2024-10-02 06:51:00,,2024-10-02 06:52:00,2665750
kontes desain logo perusahan minuman,contest,Desain Grafis & Branding,Desain Logo,in********tr,2024-10-02 06:46:00,2024-10-02 07:00:00,,2024-10-02 07:00:00,2665840
Jasa Review Dan Ulasan Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,Ra*****80,2024-10-02 08:21:00,2024-10-02 08:33:00,,2024-10-02 08:33:00,1870444
Jasa Review Dan Ulasan Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,Ri*******sa,2024-10-02 09:09:00,2024-10-02 09:13:00,,2024-10-02 09:13:00,946296
Desain Presentasi Professional,gigs,Desain Grafis & Branding,Desain Presentasi,Ni****cj,2024-09-26 15:37:00,2024-10-02 10:50:00,,2024-10-02 10:50:00,100104
Desain Logo Sesuai Dengan Brief Yang Profesional Dan Komunikatif,gigs,Desain Grafis & Branding,Desain Logo,ca*******ni,2024-10-02 10:55:00,2024-10-02 10:59:00,,2024-10-02 10:59:00,303394
YOUTUBE ADS,gigs_custom_offer,,,cs******44,2024-08-29 09:49:00,2024-10-02 11:34:00,,2024-10-04 16:10:00,1314398
Jasa Pasang Iklan Tiktok Ads,gigs,Pemasaran & Periklanan,Iklan Berbayar TikTok,az*******ra,2024-10-02 12:31:00,2024-10-02 12:46:00,,2024-10-02 12:47:00,101100
boost reputasi bisnis anda dengan jasa google review terpercaya,gigs,Pemasaran & Periklanan,Review Google Maps,Ef******_R,2024-09-14 19:22:00,2024-10-02 15:23:00,,2024-10-02 15:23:00,252774
Kontes nama merk/brand untuk peoduk perlengkapan bayi,contest,Desain Grafis & Branding,Brand Nama/Tagline,Ed******is,2024-10-02 17:33:00,2024-10-02 17:47:00,,2024-10-02 17:48:00,2665820
Terjemahan Tersumpah (Sworn) Indonesia><English,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,TU************OH,2024-10-02 20:22:00,2024-10-02 20:38:00,,2024-10-02 20:41:00,111210
menarik dan enak di pandang orang lain,contest,Desain Grafis & Branding,Desain Logo,ri******ji,2024-10-02 21:19:00,2024-10-02 21:30:00,,2024-10-02 21:31:00,2665750
"Hapus Latar Belakang Gambar Untuk Logo, Foto, Atau Crop Dengan Cepat",gigs,"Video, Fotografi & Audio",Edit Foto,na******wa,2024-10-02 15:49:00,2024-10-02 21:55:00,,2024-10-02 21:55:00,100160
Banner Marketplace | Shopee | Tokopedia | Lazada,gigs,Desain Grafis & Branding,Desain Banner/Billboard,Pa********23,2024-10-02 21:44:00,2024-10-02 22:08:00,,2024-10-02 22:09:00,303300
