nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
"(Package - BASIC) Desain Stationery seperti Kartu Nama, Amplop, Kop Surat (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,ar******06,2024-01-02 08:33:00,2024-01-02 08:37:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,ra******63,2024-01-02 09:41:00,2024-01-02 10:06:00,,1900-01-03 00:00:00,0
desain baju olahraga,contest,Desain Grafis & Branding,Desain Baju,nu******12,2024-01-02 10:27:00,2024-01-02 11:00:00,,1900-01-03 00:00:00,0
"Buat Judul deskrispi,dan judul home page website agar no 1 google",public,,,bu********n9,2023-01-31 22:10:00,2024-01-02 13:09:00,,1900-01-03 00:00:00,0
(Package - BASIC) Input Data di Excel/Spreadsheet (100-1000 Baris),package,Penulisan & Penerjemahan,Input Data di Excel,an******53,2024-01-02 13:08:00,2024-01-02 13:38:00,,1900-01-03 00:00:00,0
Kontes Design Logo untuk Bank Maju,contest,Desain Grafis & Branding,Desain Logo,di*****ju,2023-12-19 14:36:00,2024-01-02 15:15:00,,2024-01-02 15:15:00,0
kontes desain maskot untuk dunia,contest,Desain Grafis & Branding,Desain Maskot/Karakter,pr******75,2024-01-02 17:08:00,2024-01-02 17:12:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Akun Marketplace Shopee/ Tokopedia/ Lainnya (5-15 SKU),package,Pemasaran & Periklanan,Ecommerce Marketing,pu******56,2024-01-03 01:38:00,2024-01-03 01:41:00,,1900-01-03 00:00:00,0
sosial media bapak ibu,contest,Desain Grafis & Branding,Desain Logo,ch******06,2024-01-03 05:15:00,2024-01-03 05:24:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,na******58,2024-01-03 07:13:00,2024-01-03 07:15:00,,1900-01-03 00:00:00,0
Desain Kemasan / Packaging / Label Berstandar BPOM (FREE KONSULTASI) - Basic,gigs,Desain Grafis & Branding,Desain Kemasan,mi******61,2024-01-02 15:41:00,2024-01-03 08:40:00,,1900-01-03 00:00:00,0
Jasa Scraping data dari website apapun,gigs,Web & Pemrograman,Data Scraping,mu******99,2024-01-03 09:23:00,2024-01-03 09:55:00,,1900-01-03 00:00:00,0
Pembuatan Aplikasi Mobile (Android/IOS/WEB),gigs,Web & Pemrograman,Aplikasi Mobile,ma******10,2024-01-03 14:38:00,2024-01-03 14:41:00,,1900-01-03 00:00:00,0
edit warna baju,gigs_custom_offer,,,ma******80,2024-01-02 23:58:00,2024-01-03 15:34:00,,1900-01-03 00:00:00,0
"DESAIN POSTER - BALIHO CALEG ""SATU HARI JADI""",gigs,Desain Grafis & Branding,Desain Banner/Billboard,dz******18,2024-01-03 16:45:00,2024-01-03 16:48:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Slide Presentasi (5-30 Halaman),package,Desain Grafis & Branding,Desain Presentasi,an******17,2021-09-14 15:43:00,2024-01-03 16:53:00,,1900-01-03 00:00:00,0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,ek*******to,2024-01-03 18:14:00,2024-01-03 18:19:00,,1900-01-03 00:00:00,0
Jasa Vote Instagram (IG) / Polling Instagram (IG),gigs,Pemasaran & Periklanan,Buzzer Marketing,sm******72,2024-01-03 20:51:00,2024-01-03 21:00:00,,1900-01-03 00:00:00,0
Ice cream Garmell,contest,Desain Grafis & Branding,Desain Logo & Stationery,su******89,2024-01-04 06:59:00,2024-01-04 07:05:00,,1900-01-03 00:00:00,0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,pa******03,2024-01-04 07:10:00,2024-01-04 07:21:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3),package,Desain Grafis & Branding,Desain Brosur/Flyer,ki******02,2024-01-04 07:19:00,2024-01-04 07:21:00,,1900-01-03 00:00:00,0
Jasa Vote Instagram (IG) / Polling Instagram (IG),gigs,Pemasaran & Periklanan,Buzzer Marketing,hi******83,2024-01-03 21:30:00,2024-01-04 07:32:00,,1900-01-03 00:00:00,0
"Jasa editing video pendek untuk Reels IG, Tiktok, Short Youtube",gigs,"Video, Fotografi & Audio",Edit Video,rr****ia,2024-01-04 07:29:00,2024-01-04 07:35:00,,1900-01-03 00:00:00,0
Kontes Desain Maskot (test),contest,Desain Grafis & Branding,Desain Maskot/Karakter,si*by,2016-05-03 11:16:00,2024-01-04 10:53:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,am******30,2023-10-11 10:36:00,2024-01-04 13:04:00,,1900-01-03 00:00:00,0
Job Tambahan untuk Turunan Video,private,,,co******47,2023-09-26 16:22:00,2024-01-04 14:39:00,,1900-01-03 00:00:00,0
Jasa Review dan Rating E-Commerce,gigs,Pemasaran & Periklanan,Tambah Review,Pu*****33,2024-01-04 18:43:00,2024-01-04 18:47:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,ir******56,2024-01-04 19:58:00,2024-01-04 20:02:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,mu******28,2024-01-04 21:21:00,2024-01-04 21:26:00,,1900-01-03 00:00:00,0
Jasa Terjemahan Subtitle Video dari Bahasa Indonesia ke Jepang,gigs,Penulisan & Penerjemahan,Transkrip Audio,re******91,2024-01-04 23:24:00,2024-01-04 23:40:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,yu******89,2024-01-03 20:26:00,2024-01-05 00:02:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,bi******16,2024-01-05 11:04:00,2024-01-05 11:08:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,qu******34,2024-01-05 11:25:00,2024-01-05 11:37:00,,1900-01-03 00:00:00,0
Kontes Desain Logo untuk Agensi,contest,Desain Grafis & Branding,Desain Logo,de*******aa,2023-11-03 09:53:00,2024-01-05 13:19:00,,1900-01-03 00:00:00,0
Design Pengumunan,private,,,ay*******wi,2023-11-01 09:48:00,2024-01-05 14:49:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ad******53,2023-10-18 13:25:00,2024-01-05 15:47:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,ra******56,2024-01-05 16:56:00,2024-01-05 16:57:00,,1900-01-03 00:00:00,0
thesimplelogo,contest,Desain Grafis & Branding,Desain Logo,sa******91,2024-01-05 20:47:00,2024-01-05 20:52:00,,1900-01-03 00:00:00,0
Input Produk E-Commerce,gigs,Penulisan & Penerjemahan,Input Data Entry Website,de******55,2024-01-06 08:43:00,2024-01-06 08:51:00,,1900-01-03 00:00:00,0
"Desain Brosur/Flyer Eksklusif Satu Hari Jadi - Event, Marketing, Edukasi, dll - Premium",gigs,Desain Grafis & Branding,Desain Brosur/Flyer,re******83,2024-01-05 13:59:00,2024-01-06 12:02:00,,1900-01-03 00:00:00,0
kontes desain perusahaan,contest,Desain Grafis & Branding,Desain Logo,ap******32,2024-01-06 11:52:00,2024-01-06 12:02:00,,1900-01-03 00:00:00,0
(Package - PLUS) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,di******28,2024-01-06 11:49:00,2024-01-06 12:15:00,,1900-01-03 00:00:00,0
perusahaan,contest,Desain Grafis & Branding,Desain Logo,ap******32,2024-01-06 11:52:00,2024-01-06 12:54:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,ro******78,2024-01-06 13:30:00,2024-01-06 13:57:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,jo******05,2024-01-06 15:35:00,2024-01-06 15:37:00,,1900-01-03 00:00:00,0
Jasa Verified atau Centang Biru Instagram (Subscription),gigs,Pemasaran & Periklanan,Verified Instagram,ac******72,2024-01-06 20:28:00,2024-01-06 20:31:00,,1900-01-03 00:00:00,0
BananaLate,contest,Desain Grafis & Branding,Desain Kemasan,ra******01,2024-01-06 23:39:00,2024-01-06 23:52:00,,1900-01-03 00:00:00,0
Desain logo untuk pemasaran,contest,Desain Grafis & Branding,Desain Logo,fa******41,2024-01-07 22:27:00,2024-01-07 22:40:00,,1900-01-03 00:00:00,0
Kontes Desain Logo untuk PT Pasifik Satelit Nusantara,contest,Desain Grafis & Branding,Desain Logo,sa******47,2024-01-08 16:32:00,2024-01-08 16:40:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,pr******49,2024-01-08 17:43:00,2024-01-08 18:23:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,sn******21,2024-01-09 01:26:00,2024-01-09 01:29:00,,1900-01-03 00:00:00,0
Penulis Artikel Konten,gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,ab******85,2024-01-09 05:27:00,2024-01-09 05:34:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,in******63,2024-01-09 07:17:00,2024-01-09 07:21:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ya******99,2024-01-05 16:47:00,2024-01-09 11:44:00,,1900-01-03 00:00:00,0
Mega jaya,contest,Desain Grafis & Branding,Desain Logo,fa******79,2024-01-08 13:32:00,2024-01-09 12:30:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,ma******75,2024-01-09 13:07:00,2024-01-09 13:10:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Akun Marketplace Shopee/ Tokopedia/ Lainnya (5-15 SKU),package,Pemasaran & Periklanan,Ecommerce Marketing,sa******36,2024-01-09 18:50:00,2024-01-09 19:18:00,,1900-01-03 00:00:00,0
desain logo toko,private,,,ra******95,2024-01-09 08:31:00,2024-01-09 20:47:00,,1900-01-03 00:00:00,0
Kemasan makanan warung nasi,contest,Desain Grafis & Branding,Desain Kemasan,ci******68,2024-01-10 13:22:00,2024-01-10 13:29:00,,1900-01-03 00:00:00,0
Pembuatan NIB Perorangan,gigs,Konsultasi,Pembuatan NIB,hp******35,2024-01-10 13:33:00,2024-01-10 13:47:00,,1900-01-03 00:00:00,0
Translator Mandarin ke Inggris/Indonesia dan Sebaliknya,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Mandarin,th*****ts,2020-09-08 17:25:00,2024-01-10 15:38:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,th*****ts,2020-09-08 17:25:00,2024-01-10 15:45:00,,1900-01-03 00:00:00,0
HAPUS BACKGROUND FOTO PRODUK MURAH,gigs,"Video, Fotografi & Audio",Edit Foto,Ik****ds,2024-01-09 23:00:00,2024-01-10 18:16:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,le******22,2023-12-06 15:29:00,2024-01-11 09:14:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ri******75,2023-08-02 11:06:00,2024-01-11 15:40:00,,1900-01-03 00:00:00,0
Test test,contest,Desain Grafis & Branding,Desain Logo,si*by,2016-05-03 11:16:00,2024-01-12 08:10:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,de****aa,2013-10-11 13:57:00,2024-01-12 10:24:00,,1900-01-03 00:00:00,0
Jasa Verified atau Centang Biru Instagram (Subscription),gigs,Pemasaran & Periklanan,Verified Instagram,se******42,2024-01-12 11:12:00,2024-01-12 11:15:00,,1900-01-03 00:00:00,0
Desain Label Produk Profesional untuk usaha anda,gigs,Desain Grafis & Branding,Desain Label,di******95,2024-01-12 12:21:00,2024-01-12 12:30:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,am******14,2024-01-12 13:07:00,2024-01-12 13:09:00,,1900-01-03 00:00:00,0
Desain Logo untuk Bisnismu menjadi lebih menarik - Plus,gigs,Desain Grafis & Branding,Desain Logo,ka*******dg,2024-01-11 21:09:00,2024-01-12 13:45:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Landing Page di WordPress (3-8 Section),package,Web & Pemrograman,Pembuatan Landing Page,Si*****21,2023-11-13 15:30:00,2024-01-12 17:27:00,,1900-01-03 00:00:00,0
(Package - BASIC) Video Motion Graphic,package,"Video, Fotografi & Audio",Motion Grafis,mr******60,2024-01-12 17:54:00,2024-01-12 17:55:00,,1900-01-03 00:00:00,0
Desain Logo Professional 1 hari jadi,gigs,Desain Grafis & Branding,Desain Logo,na******29,2024-01-12 19:52:00,2024-01-12 19:58:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pasang Subtitle di 1 Video Youtube/Company Profile/Lainnya (5-30 Menit),package,"Video, Fotografi & Audio",Subtitle,al******55,2024-01-12 21:26:00,2024-01-12 21:31:00,,1900-01-03 00:00:00,0
(Package - PLUS) Penulisan Deskripsi 50-300 Produk (Indonesia),package,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,pu******29,2024-01-13 04:42:00,2024-01-13 04:44:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Deskripsi 50-300 Produk (Indonesia),package,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,br******94,2024-01-13 16:57:00,2024-01-13 17:07:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,le******22,2023-12-06 15:29:00,2024-01-13 17:29:00,,1900-01-03 00:00:00,0
Pemberian Review di Shopee,gigs,Pemasaran & Periklanan,Tambah Review,ai******ly,2024-01-13 17:54:00,2024-01-13 18:27:00,,1900-01-03 00:00:00,0
1 Bulan Jadi - Penuliasan buku dan ebook (fiksi maupun nonfiksi),gigs,Penulisan & Penerjemahan,Buku & Penulisan E-Book,nu******50,2024-01-13 21:37:00,2024-01-13 21:40:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Akun Instagram Bisnis (3-9 Konten),package,Pemasaran & Periklanan,Pembuatan Akun Instagram,de******29,2024-01-13 21:46:00,2024-01-13 21:49:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,na******30,2024-01-14 02:06:00,2024-01-14 02:13:00,,1900-01-03 00:00:00,0
"DESAIN LOGO UMKM. INDUSTRI MAKANAN dan MINUMAN, RESTORAN & CAFE",gigs,Desain Grafis & Branding,Desain Logo,ev******50,2024-01-11 10:05:00,2024-01-14 09:42:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,me******20,2024-01-14 18:07:00,2024-01-14 18:18:00,,1900-01-03 00:00:00,0
Jasa ulasan Gooogle maps,gigs,Pemasaran & Periklanan,Review Google Maps,ka******73,2024-01-13 10:40:00,2024-01-14 19:19:00,,1900-01-03 00:00:00,0
Pengetikan Dokumen & Transkrip Audio/Video (5-30 Halaman),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,na******36,2024-01-14 19:28:00,2024-01-14 19:42:00,,1900-01-03 00:00:00,0
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,di******13,2024-01-14 19:41:00,2024-01-14 19:49:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Akun Marketplace Shopee/ Tokopedia/ Lainnya (5-15 SKU),package,Pemasaran & Periklanan,Ecommerce Marketing,su******73,2024-01-14 23:16:00,2024-01-14 23:19:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,ef******36,2024-01-15 01:21:00,2024-01-15 01:31:00,,1900-01-03 00:00:00,0
Scraping data | data mining | crawling data,gigs,Web & Pemrograman,Data Scraping,ab******49,2024-01-15 06:04:00,2024-01-15 06:12:00,,1900-01-03 00:00:00,0
"Penulisan Buku & Ebook Nonfiksi Bertema Parenting, Keterampilan, Pendidikan, dan Pembelajaran Anak",gigs,Penulisan & Penerjemahan,Buku & Penulisan E-Book,It*******02,2024-01-15 12:59:00,2024-01-15 13:03:00,,1900-01-03 00:00:00,0
"(Package - PLUS) Penulisan Naskah Konten Iklan, Video, Film Pendek (500-1500 Kata)",package,Penulisan & Penerjemahan,Penulisan Naskah,sa******62,2024-01-15 20:05:00,2024-01-15 20:57:00,,1900-01-03 00:00:00,0
Put Subtitles on YouTube and Other Video Formats,gigs,"Video, Fotografi & Audio",Subtitle,an******53,2024-01-07 08:46:00,2024-01-16 00:50:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,al******37,2024-01-16 05:23:00,2024-01-16 05:28:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ng******12,2024-01-16 08:12:00,2024-01-16 08:14:00,,1900-01-03 00:00:00,0
TEST TEST,contest,Desain Grafis & Branding,Desain Produk,si*by,2016-05-03 11:16:00,2024-01-16 10:10:00,,1900-01-03 00:00:00,0
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,mo******40,2024-01-16 10:09:00,2024-01-16 10:16:00,,1900-01-03 00:00:00,0
"Penulisan naskah film pendek, film panjang, dan serial film",gigs,Penulisan & Penerjemahan,Penulisan Naskah,ca******83,2024-01-16 10:29:00,2024-01-16 10:38:00,,1900-01-03 00:00:00,0
Design Illustrasi Stiker Kartun Lucu - Premium,gigs,Desain Grafis & Branding,Gambar & Ilustrasi,yu******48,2024-01-13 07:26:00,2024-01-16 16:04:00,,1900-01-03 00:00:00,0
PT. Radefa Jaya Group (Logo dan Tulisan),contest,Desain Grafis & Branding,Desain Logo,hu******04,2023-09-30 11:35:00,2024-01-16 17:24:00,,1900-01-03 00:00:00,0
Logo imajination,contest,Desain Grafis & Branding,Desain Logo,ba******37,2024-01-16 19:16:00,2024-01-16 22:01:00,,1900-01-03 00:00:00,0
"ENTRY DATA, JASA KETIK",gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Pu*****41,2024-01-17 07:04:00,2024-01-17 07:28:00,,1900-01-03 00:00:00,0
Desain kartu nama anda,contest,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,cr******41,2024-01-17 09:01:00,2024-01-17 09:06:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Pembuatan Website Profil Perusahaan (5-14 halaman),package,Web & Pemrograman,Website Profil Perusahaan,si*by,2016-05-03 11:16:00,2024-01-17 10:14:00,,1900-01-03 00:00:00,0
(Package - BASIC) Input Data di Website (50-300 Item),package,Penulisan & Penerjemahan,Input Data Entry Website,ri******37,2024-01-17 11:49:00,2024-01-17 11:57:00,,1900-01-03 00:00:00,0
Desain Logo untuk Perusahaan dan Tulisan Nama PT (PT. Radefa Jaya Group),contest,Desain Grafis & Branding,Desain Logo,hu******04,2023-09-30 11:35:00,2024-01-17 14:56:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Deskripsi 50-300 Produk (Indonesia),package,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,ri******83,2024-01-17 15:46:00,2024-01-17 15:48:00,,1900-01-03 00:00:00,0
(Package - BASIC) Video Dokumentasi Acara Wedding/Ultah/Gathering (2-12 Jam),package,"Video, Fotografi & Audio",Video Shooting,za******23,2024-01-17 17:43:00,2024-01-17 17:44:00,,1900-01-03 00:00:00,0
(Package - JUNIOR) Graphic Designer,package,Desain Grafis & Branding,Graphic Designer,za******23,2024-01-17 17:43:00,2024-01-17 18:16:00,,1900-01-03 00:00:00,0
"Jasa Edit Video Pendek Media Sosial (Instagram, Facebook, TikTok)",gigs,"Video, Fotografi & Audio",Edit Video,ro****96,2024-01-17 19:19:00,2024-01-17 19:40:00,,1900-01-03 00:00:00,0
Jasa Scraping data dari website apapun - Plus,gigs,Web & Pemrograman,Data Scraping,ka******97,2024-01-17 10:35:00,2024-01-18 13:34:00,,1900-01-03 00:00:00,0
Scraping data inaexport,gigs_custom_offer,,,ka******97,2024-01-17 10:35:00,2024-01-18 13:53:00,,1900-01-03 00:00:00,0
Desain logo untuk perusahan besar maupun kecil,contest,Desain Grafis & Branding,Desain Logo,gr******40,2024-01-19 12:20:00,2024-01-19 12:28:00,,1900-01-03 00:00:00,0
Design Banner / Flyer Professional untuk Bisnis kamu,gigs,Desain Grafis & Branding,Desain Brosur/Flyer,dw******99,2024-01-19 15:41:00,2024-01-19 15:51:00,,1900-01-03 00:00:00,0
Desain logo perusahaan ataupun organisasi,contest,Desain Grafis & Branding,Desain Logo & Stationery,ah******79,2024-01-19 22:34:00,2024-01-19 22:39:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Landing Page di WordPress (3-8 Section),package,Web & Pemrograman,Pembuatan Landing Page,al******40,2024-01-20 08:40:00,2024-01-20 08:47:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,li******11,2024-01-20 20:19:00,2024-01-20 20:35:00,,1900-01-03 00:00:00,0
konteks desain logo untuk perusahaan,contest,Desain Grafis & Branding,Desain Logo,li******11,2024-01-20 20:19:00,2024-01-20 20:50:00,,1900-01-03 00:00:00,0
Kontes desain stationery untuk PT.ELKAZA ABADI INTERNASIONAL,contest,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,me******56,2024-01-20 23:39:00,2024-01-20 23:47:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,fa******04,2024-01-21 07:07:00,2024-01-21 07:50:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,ir******01,2024-01-21 08:10:00,2024-01-21 08:14:00,,1900-01-03 00:00:00,0
Desain boost untuk makanan,contest,Desain Grafis & Branding,Desain Booth,kh******22,2024-01-21 11:29:00,2024-01-21 11:36:00,,1900-01-03 00:00:00,0
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,rg********43,2017-08-14 23:32:00,2024-01-21 11:45:00,,1900-01-03 00:00:00,0
